,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Trojan.Gen.2-739f7e6db24cc736798213ce5f0169a69ca18572a23301afb320f258a1237a10.json,10422.25,10632.615384615385,9598.666666666666,9598.666666666666,9423.0,10452.136363636364,9423.0,10452.136363636364,9423.0,10452.136363636364,10452.136363636364,10493.76923076923,10146.833333333334,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,10205.714285714286,9423.0,10452.136363636364,10452.136363636364,11116.23076923077,9840.166666666666,10405.666666666666,10146.833333333334,10205.714285714286,10205.714285714286,9421.0,10452.136363636364,9857.538461538461,9423.0,9423.0,10452.136363636364,10980.052631578947,9421.0,9421.0,9423.0,10452.136363636364,10452.136363636364,10452.136363636364,9678.23076923077,9678.23076923077,10452.136363636364,10452.136363636364,9678.23076923077,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,9991.0,10452.136363636364,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,10294.4375,9991.0,10452.136363636364,10452.136363636364,10641.212121212122,10452.136363636364,9678.23076923077,9678.23076923077,9991.0,10294.4375,9991.0,9678.23076923077,9678.23076923077,9991.0,10294.4375,9991.0,10452.136363636364,10205.714285714286,9678.23076923077,9678.23076923077,9991.0,10294.4375,9991.0,9678.23076923077,9423.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Trojan.Gen.2-73e577749f2884dad4f84f2e005d322709541d08d36780959605f1f4b1662ad3.json,10422.25,10632.615384615385,9598.666666666666,9598.666666666666,9423.0,10452.136363636364,9423.0,10452.136363636364,9423.0,10452.136363636364,10452.136363636364,10493.76923076923,10146.833333333334,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,10205.714285714286,9423.0,10452.136363636364,10452.136363636364,11116.23076923077,9840.166666666666,10405.666666666666,10146.833333333334,10205.714285714286,10205.714285714286,9421.0,10452.136363636364,9857.538461538461,11116.23076923077,9857.538461538461,9598.666666666666,10452.136363636364,9423.0,9423.0,10452.136363636364,10980.052631578947,9421.0,9421.0,9423.0,10452.136363636364,10452.136363636364,10452.136363636364,9678.23076923077,9678.23076923077,10452.136363636364,10452.136363636364,9678.23076923077,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,9991.0,10452.136363636364,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,10294.4375,9991.0,10452.136363636364,10452.136363636364,10641.212121212122,10452.136363636364,9678.23076923077,9678.23076923077,9991.0,10294.4375,9991.0,9678.23076923077,9678.23076923077,9991.0,10294.4375,9991.0,10452.136363636364,10205.714285714286,9678.23076923077,9678.23076923077,9991.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Trojan.Gen.2-74ffd8ae8d59a98add0e247d2f34ef904510753551e5d96b5fa7d9835a344583.json,9598.666666666666,10452.136363636364,10632.615384615385,10260.866666666667,10555.333333333334,10260.866666666667,10555.333333333334,10260.866666666667,10555.333333333334,11171.59090909091,11171.59090909091,10205.714285714286,9423.0,10452.136363636364,10452.136363636364,11116.23076923077,9840.166666666666,10405.666666666666,10146.833333333334,10205.714285714286,10205.714285714286,9423.0,9423.0,10632.615384615385,9423.0,10452.136363636364,9840.166666666666,10488.214285714286,9366.4,10488.214285714286,10488.214285714286,9366.4,10488.214285714286,10488.214285714286,9366.4,10488.214285714286,10488.214285714286,9366.4,10488.214285714286,10488.214285714286,9366.4,10488.214285714286,10488.214285714286,9366.4,10488.214285714286,10488.214285714286,9366.4,10488.214285714286,10488.214285714286,9366.4,10488.214285714286,10488.214285714286,9366.4,10488.214285714286,10488.214285714286,9366.4,10488.214285714286,10488.214285714286,9366.4,10488.214285714286,10488.214285714286,9366.4,10488.214285714286,10488.214285714286,9366.4,10488.214285714286,10488.214285714286,9366.4,10205.714285714286,10365.538461538461,10260.866666666667,10555.333333333334,10864.565217391304,10812.736842105263,10864.565217391304,10864.565217391304,10864.565217391304,10121.444444444445,10121.444444444445,10121.444444444445,10696.933333333332,10696.933333333332,10947.736842105263,10205.714285714286,10205.714285714286,10976.5,10864.565217391304,10976.5,10976.5,11171.59090909091,11171.59090909091,9423.0,10452.136363636364,10260.866666666667,10555.333333333334,9423.0,10452.136363636364,9423.0,10452.136363636364,9423.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Trojan.Gen.2-75085fd9853896684b573000cd3843397c19c49f2623daf0e5cc3496a78c74dd.json,10863.333333333334,10422.25,10422.25,10108.307692307691,10329.882352941177,10251.818181818182,9841.6,10205.714285714286,9841.6,10205.714285714286,9841.6,10205.714285714286,9841.6,10205.714285714286,9841.6,10205.714285714286,10108.307692307691,10108.307692307691,10108.307692307691,10108.307692307691,10260.866666666667,10260.866666666667,10108.307692307691,10260.866666666667,10260.866666666667,10108.307692307691,10037.933333333332,10555.333333333334,10329.882352941177,9598.666666666666,10260.866666666667,10260.866666666667,10864.565217391304,10812.736842105263,10864.565217391304,9423.0,10452.136363636364,10568.588235294117,10976.5,10146.833333333334,9598.666666666666,10452.136363636364,10864.565217391304,10864.565217391304,10864.565217391304,10976.5,10976.5,9423.0,10452.136363636364,10452.136363636364,11116.23076923077,9840.166666666666,10405.666666666666,10146.833333333334,10205.714285714286,10205.714285714286,10205.714285714286,10205.714285714286,10205.714285714286,10976.5,10864.565217391304,10976.5,10976.5,9423.0,10452.136363636364,10864.565217391304,10275.727272727272,10275.727272727272,10275.727272727272,10275.727272727272,10275.727272727272,10275.727272727272,10976.5,10976.5,10976.5,10976.5,10976.5,10976.5,10976.5,10976.5,10976.5,10976.5,10275.727272727272,10976.5,10976.5,10976.5,10976.5,10976.5,10976.5,10976.5,10976.5,10976.5,10976.5,10864.565217391304,10812.736842105263,10864.565217391304,9598.666666666666,10452.136363636364,10452.136363636364,10452.136363636364
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Trojan.Gen.2-7580c2bcdcc321835972955446a3f7f0fe0d44783415b29f7085ccae68dfa309.json,9423.0,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,9423.0,10452.136363636364,9423.0,10452.136363636364,9423.0,10452.136363636364,9423.0,10452.136363636364,11171.59090909091,11171.59090909091,10198.130434782608,10864.565217391304,10812.736842105263,10864.565217391304,9598.666666666666,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,9598.666666666666,10452.136363636364,9598.666666666666,10452.136363636364,9598.666666666666,10452.136363636364
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Trojan.Gen.2-75cdb690581f66d3e59e4a469a1e54c20ed93d241951b2aac8448444910aeeb5.json,10422.25,9598.666666666666,10452.136363636364,10804.052631578947,10864.565217391304,10812.736842105263,10864.565217391304,9423.0,10804.052631578947,9423.0,10804.052631578947,11116.23076923077,10980.052631578947,9421.0,9421.0,11116.23076923077,11116.23076923077,10195.454545454546,11116.23076923077,10980.052631578947,9678.23076923077,9423.0,10452.136363636364,10294.4375,9991.0,9678.23076923077,10294.4375,9991.0,10595.07142857143,10595.07142857143,10697.052631578947,11116.23076923077,11116.23076923077,10205.714285714286,9423.0,10804.052631578947,9423.0,10804.052631578947,9423.0,10452.136363636364,9598.666666666666,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,9423.0,10804.052631578947,9423.0,10804.052631578947,10198.130434782608,9423.0,10804.052631578947,9598.666666666666,10452.136363636364,10452.136363636364,10452.136363636364,10988.142857142857,10988.142857142857,9840.166666666666,10405.666666666666,10146.833333333334,10205.714285714286,10205.714285714286,9423.0,10804.052631578947,9423.0,9598.666666666666,9598.666666666666,10804.052631578947,10864.565217391304,10864.565217391304,9423.0,10452.136363636364,9598.666666666666,9598.666666666666,10804.052631578947,9423.0,10452.136363636364,10632.615384615385,9423.0,10452.136363636364,9423.0,10452.136363636364,10452.136363636364,10493.76923076923,10146.833333333334,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,10205.714285714286,9423.0,10452.136363636364,10452.136363636364
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Trojan.Gen.2-7652289e332f62d80906579e240810dbcb273ec6232bf36c3bfadca5ce6f6470.json,10595.07142857143,10198.130434782608,10121.444444444445,10023.09090909091,9423.0,10452.136363636364,9678.23076923077,10452.136363636364,10238.25,10452.136363636364,9781.692307692309,9781.692307692309,9781.692307692309,9781.692307692309,9678.23076923077,10238.25,10452.136363636364,9991.76923076923,10452.136363636364,9991.0,10521.666666666666,9678.23076923077,10452.136363636364,10294.4375,10452.136363636364,10294.4375,9991.0,9884.1875,9678.23076923077,10238.25,9991.76923076923,9991.0,9678.23076923077,10294.4375,10294.4375,9991.0,9884.1875,9678.23076923077,10238.25,9991.0,9678.23076923077,10238.25,9991.0,9991.0,9884.1875,9678.23076923077,10294.4375,10294.4375,9991.0,9678.23076923077,10294.4375,9991.0,9598.666666666666,10452.136363636364,9678.23076923077,10294.4375,9991.0,11302.625,10980.052631578947,9598.666666666666,9598.666666666666,9423.0,10980.052631578947,9598.666666666666,10121.444444444445,10121.444444444445,10696.933333333332,10205.714285714286,9598.666666666666,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10205.714285714286,10205.714285714286,10023.09090909091,10696.933333333332,10205.714285714286,9423.0,10452.136363636364,10198.130434782608,9423.0,10452.136363636364,9840.166666666666,9840.166666666666,9953.363636363636,10405.666666666666,10146.833333333334,10703.461538461539,10205.714285714286,10396.0,10205.714285714286,9840.166666666666,9953.363636363636,10405.666666666666,10146.833333333334,10703.461538461539,10205.714285714286,10396.0,10205.714285714286
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Trojan.Gen.2-7654cec731aaf380cf309a7983e306b2de4e0ac4b03e9d544379b08a42f119ce.json,10864.565217391304,10812.736842105263,10864.565217391304,9598.666666666666,10452.136363636364,9598.666666666666,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10084.545454545454,10084.545454545454,10084.545454545454,10864.565217391304,10864.565217391304,10700.444444444445,10198.130434782608,9423.0,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,9423.0,10452.136363636364,10452.136363636364,10452.136363636364,10864.565217391304,10452.136363636364,9840.166666666666,10864.565217391304,9366.4,10864.565217391304,10624.772727272728,10507.722222222223,10396.0,10864.565217391304,11188.055555555555,11188.055555555555,10610.388888888889,10424.214285714286,10700.444444444445,9598.666666666666,9598.666666666666,10890.777777777777,10890.777777777777,10205.714285714286,10205.714285714286,9953.583333333334,10121.444444444445,10696.933333333332,10205.714285714286,10890.777777777777,10595.07142857143,10198.130434782608,10121.444444444445,10023.09090909091,9423.0,10198.130434782608,10023.09090909091,10696.933333333332,10205.714285714286,9423.0,11302.625,10980.052631578947,9598.666666666666,9598.666666666666,9423.0,10980.052631578947,9598.666666666666,10121.444444444445,10121.444444444445,10696.933333333332,10205.714285714286,9598.666666666666,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10205.714285714286,10205.714285714286,10023.09090909091,10696.933333333332,10205.714285714286,9423.0,10452.136363636364,10198.130434782608,9423.0,10023.09090909091,10696.933333333332,10205.714285714286,10023.09090909091,10696.933333333332,10205.714285714286,10703.461538461539
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Trojan.Gen.2-76a9b5596e36b12497b91ac010eb6e2060732e9bfbf39a65e8ac6eb876068107.json,10198.130434782608,10864.565217391304,10812.736842105263,10864.565217391304,9598.666666666666,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,9598.666666666666,10452.136363636364,9598.666666666666,10452.136363636364,9598.666666666666,10452.136363636364,9598.666666666666,10452.136363636364,9598.666666666666,10452.136363636364,9598.666666666666,10452.136363636364,9598.666666666666,10452.136363636364,9598.666666666666,10452.136363636364,9598.666666666666,10452.136363636364,9598.666666666666,10452.136363636364,10452.136363636364,10864.565217391304,9598.666666666666,10452.136363636364,10198.130434782608,10864.565217391304,10700.444444444445,10703.461538461539,10703.461538461539,9598.666666666666,10452.136363636364,10452.136363636364,10980.052631578947,9423.0,10205.714285714286,9423.0,10452.136363636364,10452.136363636364,11116.23076923077,9840.166666666666,10405.666666666666,10146.833333333334,10205.714285714286,10205.714285714286,10980.052631578947,9423.0,10521.666666666666,10980.052631578947,9423.0,10980.052631578947,10703.461538461539,9423.0,10980.052631578947,10121.444444444445,10696.933333333332,10121.444444444445,10696.933333333332,10205.714285714286,10205.714285714286,10121.444444444445,9423.0,10980.052631578947,9423.0,10452.136363636364,10198.130434782608,11302.625,10980.052631578947,9598.666666666666,9598.666666666666,9423.0,10980.052631578947,9598.666666666666,10121.444444444445,10121.444444444445,10696.933333333332,10205.714285714286,9598.666666666666,10452.136363636364,10452.136363636364,10452.136363636364,10452.136363636364,10205.714285714286,10205.714285714286,10121.444444444445,10023.09090909091,10696.933333333332,10205.714285714286,10864.565217391304,10812.736842105263,10864.565217391304,9423.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Trojan.Gen.2-7738c79b55fe569f791bf200ebd1c4ec558aff1b00a2b5ebf0bda2bfc7632dd0.json,10422.25,10632.615384615385,9598.666666666666,9598.666666666666,9423.0,10452.136363636364,9423.0,10452.136363636364,9423.0,10452.136363636364,10452.136363636364,10493.76923076923,10146.833333333334,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,10205.714285714286,9423.0,10452.136363636364,10452.136363636364,11116.23076923077,9840.166666666666,10405.666666666666,10146.833333333334,10205.714285714286,10205.714285714286,9421.0,10452.136363636364,9857.538461538461,11116.23076923077,9857.538461538461,9598.666666666666,10452.136363636364,9423.0,9423.0,10452.136363636364,10980.052631578947,9421.0,9421.0,9423.0,10452.136363636364,10452.136363636364,10452.136363636364,9678.23076923077,9678.23076923077,10452.136363636364,10452.136363636364,9678.23076923077,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,10294.4375,9991.0,10452.136363636364,9678.23076923077,9678.23076923077,9678.23076923077,9678.23076923077,10294.4375,9991.0,10452.136363636364,10452.136363636364,10641.212121212122,10452.136363636364,9678.23076923077,9678.23076923077,9991.0,10294.4375,9991.0,9678.23076923077,9678.23076923077,9991.0,10294.4375,9991.0,10452.136363636364,10205.714285714286,9678.23076923077,9678.23076923077,9991.0
