,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,LABEL
Backdoor.Graybird-009a62c6f6543ec65460d9a3984fac8dd65aba2feacfa00e8e253bb474a417e7,-0.34772402,0.23133022,-0.07830552,-0.22803366,-0.5482129,-0.4221089,-0.019130293,-0.34242722,0.067509264,-0.013355444,-0.14440784,-0.13264078,0.07346177,-0.0040198523,-0.31775802,-0.03012238,0.31105763,0.17381422,0.018032236,-0.69069165,0.74453795,-0.016918914,0.0090327505,-0.028642358,-0.04021957,0.07150302,-0.07921337,-0.06834845,0.3170615,-0.28050977,-0.27320015,0.24350442,-0.1591815,0.12249489,-0.40573975,-0.36831632,-0.7929441,0.26932037,-0.2305405,-0.2709183,-0.23124202,0.574905,0.5955452,-0.2825855,-0.42206132,-0.37401903,-0.005326778,0.042363826,-0.46089745,0.51590633,-0.22550699,0.2993423,0.0039305203,-0.06634299,0.36479282,-0.30691397,-0.09679342,-0.36988178,0.18076676,-0.30484274,-0.07071441,-0.24337944,0.21658733,-0.266723,-0.505796,0.50031936,0.3347225,-0.15239638,-0.09047549,-0.05956103,-0.17768957,0.58397865,-0.3043378,0.11611396,0.26660925,-0.21105045,-0.21600126,-0.29771534,0.035347756,-0.08727338,0.3246569,0.28554595,0.30388474,-0.26724604,0.1805626,-0.010382603,-0.24273013,-0.00034393536,0.35527992,0.3139144,-0.32756072,-0.10544788,0.18792571,0.19044256,0.15153447,0.18502478,0.3257377,-0.033748068,-0.3466822,0.65188867,1.0
Backdoor.Graybird-02842b14fc265c045f10e2c5ab47c0b0a757c41d13a53194deb66aceb2e3993d,0.021960527,0.34522045,0.75491667,-0.19191979,-0.3990799,-0.48449647,0.13602142,0.4199504,-0.36855605,-0.44252056,-0.047642555,0.2278764,0.09334658,-0.60977876,-0.19855765,0.3162386,0.17175166,0.051142104,0.49324867,-0.41469058,0.006117913,-0.21931575,-0.12758628,-0.0900091,-0.55483794,0.18698357,-0.024316559,-0.23344938,0.21763898,-0.02337448,-0.29661024,0.013290114,-0.037681084,0.051473547,-0.33217838,0.0071949996,-0.40706623,0.20377943,-0.09204157,-0.59032583,-0.3924179,-0.15349695,0.41791722,-0.43768883,-0.15235607,0.009595797,-0.41298914,-0.008701481,0.23728347,0.6224246,-0.10418099,0.20778006,-0.036147784,0.0663685,0.12094677,-0.48276785,0.40587047,-0.12757894,0.061263304,0.011602211,0.23175791,-0.33623934,0.43854058,-0.8712067,0.07108764,0.4099905,-0.14204013,0.06597408,-0.17172377,0.12702103,0.3327798,0.19799806,0.08432674,0.009748901,0.074120305,0.20483474,-0.26113537,0.11596994,0.063414656,-0.276993,0.23832962,0.27295226,0.13576736,0.1996027,0.2578422,-0.11445069,-0.41981697,-0.27097848,-0.15432213,0.14553975,-0.053039026,0.05898565,0.3992403,-0.030135848,0.17317142,0.45529163,-0.072133,0.051088493,-0.067603275,0.046698987,1.0
Backdoor.Graybird-03b5962ef8b9c83fe0ed10fc4333a68462865f3a4442346c5f7d004a46555448,-0.048589762,0.111860104,-0.0008897726,0.051725183,-0.4220462,-0.17572404,-0.007404622,0.13041568,-0.07052699,-0.1205166,0.13464773,-0.5573975,0.22221862,0.2469755,0.0641084,0.21579419,-0.16851953,-0.08640134,-0.043996386,-0.16113219,0.24538736,0.22261809,0.2148857,-0.43434095,0.62816685,0.032293264,-0.12398778,-0.021285316,-0.007851372,0.52224433,0.23752792,-0.36578298,0.3615221,-0.15740965,0.20463118,0.17222153,-0.26271752,-0.017751941,0.14191917,-0.22592244,-0.16866973,-0.56864977,-0.23789912,-0.05786069,-0.025184747,0.30810747,0.211585,0.17203063,0.30049834,0.039336093,-0.32505575,-0.11191389,-0.061657086,-0.20298153,-0.10383277,-0.20029832,0.017247085,-0.2754411,0.11507317,0.07225758,0.3229029,-0.12167013,0.5790045,0.08747595,0.35427663,-0.20610443,-0.24041407,-0.00918112,-0.35298815,-0.023373758,-0.3012898,0.10656038,0.20142564,-0.099043936,-0.06982138,-0.5747757,0.03775866,-0.13291304,0.07001568,-0.11794946,-0.00747272,0.110510625,0.07664133,0.38415727,0.108079396,-0.1758256,0.14892887,-0.36011133,0.18702129,0.2220656,0.6928671,-0.35388067,-0.27336514,0.030046612,-0.36666793,0.33225718,0.1372327,-0.053317536,0.29657632,0.40552497,1.0
Backdoor.Graybird-049f53a05707c2cccd67540609368ef20f395327adb9a026267369d568f78c0a,-0.106402054,0.39340776,0.14511453,0.17171985,-0.6933393,-0.059308894,-0.647112,-0.024035726,-0.64205873,0.08798246,0.71686625,0.42201993,0.16770265,-0.3280435,-0.40452376,-0.13276137,0.31018567,0.10425496,0.32936752,-0.056124628,0.705515,-0.03824586,0.42955643,0.43609622,-0.043982822,0.013005116,0.110141635,-0.15372357,-0.25921533,0.026396647,0.5737337,-0.020683542,-0.28769857,0.21131375,-0.3296823,-0.11435019,-0.3337836,0.30367362,-0.23255816,-0.17834485,-0.18263306,0.29829577,-0.024468286,-0.729365,-0.3232296,-0.034671787,-0.10320044,-0.34945953,-0.22792545,-0.15498798,-0.24579239,0.38262415,-0.008987107,-0.28589574,0.10107039,-0.027090684,0.28914738,-0.21910334,-0.09105784,0.12641317,-0.18165603,-0.21141873,-0.23231517,-0.20761144,0.13793567,0.6522531,0.041541014,0.026035856,0.09275159,0.11769954,-0.18711908,-0.011189719,-0.2064938,-0.26168975,0.5782681,-0.14039505,-0.22186598,-0.38413358,0.0015420998,0.08855977,0.3716546,-0.15282963,-0.16381611,-0.4304638,-0.10543927,-0.20125437,-0.14074358,-0.015224032,0.1419608,0.24926603,-0.22749296,0.06690411,0.49401462,-0.31019333,-0.33388242,-0.08611508,0.13222286,-0.12453829,0.022770265,-0.01156394,1.0
Backdoor.Graybird-05339051a960d18fafb2e5d656e36b2fa007462d9a7b2fbfcb4532b3235ac5ed,-0.26936984,-0.03955321,0.32616162,0.21706395,-0.9127501,0.17557961,-0.65779436,-0.3884762,-0.22531062,-0.15820669,-0.060307834,0.11768038,0.60868084,0.2761189,-0.53638095,-0.13122556,0.4221599,-0.031609267,0.14088817,-0.063260846,0.5374612,-0.20761485,0.26883796,-0.18156748,0.2774902,0.032859698,0.23986854,0.32551336,0.24123123,0.1836617,0.23019022,0.20302455,-0.0028541533,-0.06677063,-0.16592127,-0.11499296,-0.34644368,0.16338839,-0.41610143,-0.0924009,-0.27370378,0.15079008,0.18357746,-0.20641126,-0.60764813,0.10680312,0.13692321,-0.33964252,-0.0046321074,-0.13222969,0.10317057,0.37266904,0.06698078,-0.30977017,0.31102303,0.01471785,0.54205054,-0.12611303,-0.1969758,0.062201615,-0.29385215,0.0022006875,0.1283309,0.0005490992,-0.25488305,0.5452029,0.088452905,-0.117028736,0.051636707,-0.167848,-0.47220838,-0.19204754,0.15528224,-0.13900693,0.32499915,0.0037016866,-0.2803806,-0.14096028,0.33806607,0.018417409,0.48623088,-0.43363073,-0.2682508,-0.51852673,-0.3823215,-0.1450574,0.04785313,0.039663,-0.2188328,0.33199632,-0.06964588,0.31000558,0.3114447,0.047702737,-0.36311954,0.10516776,0.440361,-0.44174752,0.14844422,0.095166236,1.0
Backdoor.Graybird-05bb2dcf38927dc99961deedaaff6ff120bdfd383745bac5aeb0c28340ea1010,-0.111966416,0.19272962,0.37711963,0.03158001,-0.59833574,0.05203997,0.018390367,0.06691542,-0.21599342,-0.29469275,0.29222322,0.06296914,-0.0016349754,-0.028323933,-0.242435,0.039846648,0.27666155,-0.47457823,-0.036714286,-0.39993435,0.12067321,-0.11158694,-0.12636057,-0.39445397,-0.3030964,-0.15875123,0.17645521,-0.2391654,0.51625574,-0.10485071,-0.2530854,0.14897257,-0.0114259245,-0.21619664,-0.28265908,0.08412933,0.0797718,-0.1455378,-0.29668692,-0.48674944,-0.09382027,-0.2612349,0.47790188,0.15363573,-0.2417793,0.32357916,0.00956825,-0.1138155,0.054104213,0.36890453,-0.19995137,0.13129994,-0.1798884,0.19159164,0.44512224,-0.4908855,0.3980176,-0.19366859,0.24710865,-0.43809822,0.32527208,-0.16569763,0.34422815,-0.527707,0.08691467,0.77503145,-0.21818773,0.09412667,-0.25743935,0.14762037,-0.001230166,0.024632512,-0.050350893,0.17116612,0.53056705,0.14632596,-0.30720446,-0.12435535,0.035422735,-0.24264681,0.37813178,0.27336082,0.006768541,0.13561179,0.18532355,-0.5950861,0.12394958,0.13008924,-0.0925071,0.0017174142,0.15343744,0.19297922,0.28666177,0.074195184,-0.10646728,0.6695664,-0.2956183,0.30162826,-0.4697615,0.30812523,1.0
Backdoor.Graybird-06ba9a22cbf334f6beeb0bc5302d3f0d6b7ad734c9ed071d6f279936a37f4687,-0.25215808,0.40431222,-0.69173086,0.08893408,-0.6001024,-0.30159172,0.25796813,0.122180715,0.07433843,-0.31773844,0.044604167,-0.15924758,0.28539696,0.30690858,-0.14934371,-0.46411255,0.5018404,0.2863307,-0.23482512,-0.002566321,0.2989619,-0.116029084,-0.02470308,-0.26633894,-0.267365,0.55121255,-0.11906828,-0.0018267117,0.31453508,0.11527449,-0.05540429,0.053790152,0.37565845,0.040017594,-0.17877282,-0.079504855,-0.22267585,0.010744277,0.04652751,-0.6362337,-0.019960847,-0.5047145,0.571933,-0.22867264,-0.4753673,0.17939769,0.33478597,0.33495805,0.2136244,0.3122656,-0.31410024,-0.19415587,0.08894465,-0.42430937,0.11777391,-0.17317508,0.37676957,0.27040327,0.4802044,-0.1267243,0.4083338,-0.2107984,0.4543103,-0.16858438,-0.24155778,0.8582575,0.39311624,0.16064751,0.08668953,-0.3424262,0.08172437,0.18357392,0.28252825,-0.0038286115,0.28365225,0.17611744,-0.3050367,-0.20601963,-0.08381891,-0.09447417,0.37712416,-0.13965622,0.36804616,0.19300269,-0.005693353,-0.5875173,-0.061679065,0.0051123034,-0.13625544,-0.14937145,0.094919115,0.4093869,0.3160156,-0.033326264,-0.15983227,0.043989763,0.118235655,-0.057156824,-0.48115668,-0.010149538,1.0
Backdoor.Graybird-07adf0e72d58706d13117578493d64cc085811d7454fd598a805aa818a445f09,0.050966255,0.21873905,0.5483734,0.31140104,-0.5117075,0.33529243,-0.518286,0.15520939,-0.4276241,-0.19126646,-0.30456978,0.022011768,-0.09418341,-0.031431526,-0.059081063,0.21340838,0.67675036,-0.033374272,0.06786762,-0.29963946,0.10406246,-0.59717596,0.32108137,-0.3635803,0.07349935,-0.37341982,-0.50536615,0.21596663,0.13545443,0.21492727,-0.3168714,0.22317004,0.021903647,-0.12964204,-0.44016457,0.12907952,0.19024785,0.16400899,0.3366951,-0.39354894,-0.24841343,-0.24595274,-0.11221642,-0.08575783,-0.5534342,0.6378238,0.20260523,-0.1452596,0.33102387,0.06982377,-0.12536111,0.13539314,-0.1041544,0.27256292,0.33266482,-0.109039485,0.3820645,-0.06363909,0.07713306,-0.23054847,-0.022420982,-0.14728115,0.2970655,-0.10694899,0.24751465,0.4903508,-0.36686444,0.180981,-0.03608436,0.25988984,-0.16553992,0.13576317,0.030277422,-0.19332077,0.30037516,0.13911451,-0.24366258,0.409861,0.2056647,0.019344289,0.24405143,0.037416164,0.17802641,0.27949739,0.0713118,-0.3269215,0.016806193,0.16530296,0.13362472,0.31898057,-0.044325702,-0.11191653,0.3036029,0.21200944,-0.029792793,-0.06002057,0.15914093,-0.1313457,-0.0130810905,0.41754523,1.0
Backdoor.Graybird-0814e28a9bbff170fb9257df3ad5cf8a27287f7c9001f15ea6a683c05e72095c,-0.11007,0.029044326,0.8674501,0.33863932,-0.59999233,-0.30839628,-0.48612633,-0.41965637,-0.37991533,-0.4947914,-0.30236202,-0.18630014,-0.010642352,-0.44668692,-0.25502977,-0.06859307,0.10886309,0.092443466,0.3401972,-0.34093407,0.23122714,-0.45741963,0.31643188,-0.28256184,-0.3902872,0.14563224,-0.071872115,0.5157888,-0.102468446,-0.5730137,-0.28342324,-0.3064004,-0.2815863,-0.095981345,-0.31048098,-0.5376718,-0.32187742,-0.12384772,-0.0062246416,-0.36537856,-0.18155941,0.09161424,0.613904,-0.48147622,-0.5203999,-0.112170935,-0.026581038,-0.33686104,-0.16147673,0.035029218,0.071208954,-0.01650956,0.0031753355,0.038453966,-0.19040279,-0.095949344,0.6359446,-0.057864796,-0.36199695,0.32249966,-0.016697802,0.020397987,0.026047535,-0.27796996,-0.2729672,0.32422793,-0.26429906,0.03958354,-0.27516857,0.1513731,0.044655114,0.45783982,0.018849289,-0.3844615,-0.025944447,0.34900978,-0.31266448,0.32046843,0.17337964,0.06825119,-0.060028918,0.39545387,-0.03728394,-0.23416264,-0.14158754,-0.018630052,-0.41753536,0.16139348,-0.2190785,-0.08796409,-0.26002297,0.3408096,0.18001658,-0.12138959,0.13333204,0.6179702,-0.21767472,-0.19597702,-0.31675282,0.21317242,1.0
Backdoor.Graybird-08c34b0421ec2fd129554058eb0e19111b167fdeee45c3c51252c4ace128e70e,-0.24282572,0.4517806,0.19532032,-0.41329497,-0.5516087,-0.07248881,-0.44520196,0.3507835,-0.09096806,0.06311424,-0.106913224,0.37325716,0.19404037,-0.10966533,-0.60835123,-0.025572788,0.07728011,-0.124272875,0.30847025,-0.27488437,0.5732139,-0.086029746,0.29912886,0.25327048,0.14738122,-0.20857504,-0.27985606,-0.30203456,0.33273953,-0.09942582,-0.06466048,0.670758,0.17171498,-0.00662649,0.0035969005,-0.18532443,-0.376872,-0.04583307,0.13922791,-0.17172024,-0.54862314,-0.45114642,0.52689505,-0.38790742,-0.020765001,-0.19588788,-0.050234247,0.15697818,0.09644637,-0.14818549,0.26524094,-0.4388748,-0.059894826,0.04125635,-0.09565976,-0.21761613,-0.20240565,-0.12210148,-0.23455228,-0.24234019,0.28445035,-0.29882255,-0.019719686,0.12420359,-0.016894754,0.46642175,0.3359315,-0.12901485,-0.20251714,0.17057832,-0.22220436,0.20540825,-0.1522666,-0.011472921,0.45647138,-0.3711216,0.25252035,-0.51021665,0.0098095415,-0.26247343,0.23105979,-0.17621693,0.023830833,-0.14737684,0.07184557,-0.38548198,0.26908925,-0.17255677,-0.078208596,0.1531117,-0.0659118,0.26751587,0.080453284,-0.7397473,0.11970215,0.5941712,0.48198405,-0.12984505,-0.48654914,0.3967731,1.0
